Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Attributive	NoPrime	0.370765336760712	Value	PositiveEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.538147160806838	Attributive	NoPrime	-1.22709041023302	Dimension	NegativeEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.480679927449387	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	very
nice	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.499834161077322	Predicative	NoPrime	0.929660606952634	Value	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.480679927449387	Predicative	NoPrime	-1.13676405286885	HumanPropensity	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.653086159995386	Predicative	NoPrime	1.44098834995009	HumanPropensity	NonEmotional	very
nice	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.499834161077322	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.499834161077322	Attributive	NoPrime	-0.947466305794728	Age	PositiveEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.486223142718427	Attributive	Prime	1.87926627715161	Age	PositiveEmotional	very
other	OTHER	Woman	50-59	NoUniversity	ENGLISH	-0.648685128085134	Attributive	NoPrime	0.126966023492302	Value	NonEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.0698161916974359	Attributive	NoPrime	1.44098834995009	Position	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.352506572997556	Predicative	NoPrime	0.225990045993576	Dimension	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.352506572997556	Predicative	Prime	0.900279737068606	Dimension	NonEmotional	very
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.663701213274284	Attributive	NoPrime	-1.22709041023302	Other	NonEmotional	other
bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.116849202938834	Attributive	NoPrime	1.02385448214466	Value	NegativeEmotional	other
bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.116849202938834	Predicative	NoPrime	0.492400925324121	Value	NegativeEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.492808826926044	Attributive	NoPrime	1.44098834995009	Value	NonEmotional	other
bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.116849202938834	Attributive	NoPrime	0.627494502072807	Value	NegativeEmotional	other
hard	PAKEHA	Man	60+	University	ENGLISH	-0.45641306354878	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	very
hard	PAKEHA	Man	60+	University	ENGLISH	-0.45641306354878	Predicative	Prime	1.53125595492194	PhysicalProperty	NonEmotional	very
other	PAKEHA	Woman	60+	University	ENGLISH	-0.47345063198404	Attributive	NoPrime	0.743976554229114	HumanPropensity	NegativeEmotional	other
good	PAKEHA	Woman	60+	University	ENGLISH	0.321717479520376	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	60+	University	ENGLISH	-0.47345063198404	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	60+	University	ENGLISH	-0.564326728586051	Predicative	NoPrime	-1.22709041023302	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Man	20-29	University	ENGLISH	-0.603886158568213	Attributive	NoPrime	-1.22709041023302	Other	NegativeEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.633795952158071	Predicative	NoPrime	1.44098834995009	Value	NegativeEmotional	other
funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.159567767052248	Predicative	NoPrime	-0.233352773111922	HumanPropensity	NonEmotional	other
hard	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.330460153400487	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	Prime	-0.237085117362671	PhysicalProperty	PositiveEmotional	other
nice	PAKEHA	Man	20-29	University	ENGLISH	0.109584115467313	Attributive	NoPrime	0.397078431274419	Value	NonEmotional	other
other	PAKEHA	Woman	30-39	University	ENGLISH	-0.618680152548709	Predicative	NoPrime	-0.715247886785163	HumanPropensity	PositiveEmotional	very
good	PAKEHA	Woman	30-39	University	ENGLISH	2.05955852486416	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
hard	PAKEHA	Woman	30-39	University	ENGLISH	-0.341927311724831	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	30-39	University	ENGLISH	-0.591897765774581	Attributive	Prime	0.370760439804282	Difficulty	NonEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.591897765774581	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	30-39	University	ENGLISH	-0.591897765774581	Attributive	NoPrime	-0.548005151499017	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	-0.607892865271264	Attributive	NoPrime	1.14683478381598	Value	NonEmotional	very
good	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	1.0945722232656	Attributive	NoPrime	-0.0652847334693918	Value	PositiveEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.648685128085134	Attributive	NoPrime	0.317697544688691	Value	NegativeEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.66046502709105	Predicative	NoPrime	1.44098834995009	Dimension	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.283544518690891	Predicative	NoPrime	1.61950912237999	Dimension	NonEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.648685128085134	Attributive	NoPrime	-0.684785766025219	Value	PositiveEmotional	other
other	OTHER	Man	20-29	University	ENGLISH	-0.377457372635712	Attributive	NoPrime	-0.771861228614893	Value	NonEmotional	other
other	OTHER	Man	20-29	University	ENGLISH	-0.663701213274284	Predicative	NoPrime	-0.977636139471681	HumanPropensity	PositiveEmotional	other
other	OTHER	Man	20-29	University	ENGLISH	-0.582524610274683	Attributive	NoPrime	-1.22709041023302	Position	NonEmotional	very
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.535531923513104	Predicative	NoPrime	0.323105863251597	Difficulty	NonEmotional	other
interesting	OTHER	Man	20-29	University	ENGLISH	-0.38172696281023	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.599616568393694	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	very
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.317646850403286	Predicative	NoPrime	0.281288451689804	HumanPropensity	NonEmotional	very
other	OTHER	Man	20-29	University	ENGLISH	-0.65942709062612	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	NoPrime	-0.0379039931426668	Value	NonEmotional	very
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.625247706861743	Attributive	NoPrime	0.640412403649367	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.625247706861743	Attributive	NoPrime	1.10591257241749	Value	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.655157500451601	Attributive	NoPrime	0.793832098877946	Speed	NonEmotional	other
hard	PAKEHA	Woman	20-29	University	ENGLISH	-0.330460153400487	Predicative	Prime	0.553810165236328	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.629521829509907	Predicative	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.663701213274284	Attributive	NoPrime	1.44098834995009	Difficulty	NonEmotional	very
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.63806554233259	Predicative	NoPrime	1.51642072567814	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.625247706861743	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.646609255155273	Predicative	Prime	0.91640705767096	Other	NegativeEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.625247706861743	Predicative	Prime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.608160281216377	Attributive	NoPrime	-0.184225451599582	Other	NegativeEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.608160281216377	Attributive	Prime	-1.22709041023302	Other	NegativeEmotional	other
good	PAKEHA	Woman	40-49	University	ENGLISH	0.936610984229361	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.607892865271264	Predicative	NoPrime	0.993628672164986	HumanPropensity	NonEmotional	other
good	PAKEHA	Woman	40-49	University	ENGLISH	0.936610984229361	Predicative	NoPrime	-0.9850602935217	Value	PositiveEmotional	other
good	PAKEHA	Woman	40-49	University	ENGLISH	0.936610984229361	Attributive	NoPrime	0.716142920362281	Value	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.607892865271264	Predicative	NoPrime	-0.544360963159198	Value	NonEmotional	other
neat	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.614283653112104	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Man	16-19	University	ENGLISH	-0.614283653112104	Predicative	NoPrime	-1.22709041023302	Speed	NonEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.578817046832266	Attributive	NoPrime	0.147508336101271	Dimension	NegativeEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.648889089399203	Attributive	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.646609255155273	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	0.10104040264463	Attributive	NoPrime	-1.22709041023302	Age	NonEmotional	other
hard	PAKEHA	Woman	20-29	University	ENGLISH	-0.39195675582922	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.08391150576404	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.492808826926044	Attributive	NoPrime	1.44098834995009	Value	NonEmotional	other
good	PAKEHA	Man	20-29	University	ENGLISH	2.45080164998564	Attributive	Prime	0.176325404169751	Value	PositiveEmotional	other
funny	PAKEHA	Man	20-29	University	ENGLISH	-0.159567767052248	Attributive	NoPrime	0.534223457830013	HumanPropensity	NonEmotional	other
hard	PAKEHA	Man	20-29	University	ENGLISH	-0.330460153400487	Predicative	NoPrime	-0.110392117091519	PhysicalProperty	NonEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.63806554233259	Predicative	NoPrime	-0.352051491995268	Difficulty	NonEmotional	other
hard	PAKEHA	Man	20-29	University	ENGLISH	-0.330460153400487	Predicative	Prime	0.863418152509311	PhysicalProperty	NonEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.535531923513104	Attributive	NoPrime	-1.22709041023302	Difficulty	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.660564741511262	Predicative	NoPrime	0.534223457830013	Other	NonEmotional	very
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.648889089399203	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	very
other	PAKEHA	Man	20-29	University	ENGLISH	-0.646609255155273	Attributive	NoPrime	0.534223457830013	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.655157500451601	Predicative	NoPrime	0.446023613793572	HumanPropensity	NonEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.53125780086494	Attributive	Prime	1.1963459223387	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.627609125631301	Predicative	NoPrime	1.50265400454549	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.574044352083044	Attributive	NoPrime	0.56000924862811	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.574044352083044	Predicative	Prime	0.716142920362281	PhysicalProperty	PositiveEmotional	very
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.574044352083044	Predicative	NoPrime	-0.559327173273128	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.574044352083044	Attributive	Prime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.65439151240543	Attributive	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.65439151240543	Attributive	NoPrime	1.44098834995009	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.600826738857172	Predicative	NoPrime	0.909898269576643	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.65439151240543	Attributive	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.65439151240543	Attributive	Prime	1.44098834995009	HumanPropensity	NegativeEmotional	other
good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	2.05955852486416	Attributive	NoPrime	0.58433110112123	Value	PositiveEmotional	other
good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	2.05955852486416	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.609751179466118	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.65439151240543	Attributive	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	other
nice	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.341927311724831	Attributive	NoPrime	0.430054585712479	Value	NonEmotional	other
different	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.270509124485036	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	50-59	University	ENGLISH	-0.61334996354103	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	very
other	PAKEHA	Woman	20-29	NoUniversity	OTHER	-0.578255020100164	Predicative	NoPrime	1.44098834995009	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	OTHER	2.45080164998564	Attributive	NoPrime	0.491363714600246	Value	PositiveEmotional	very
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.586798732922847	Attributive	NoPrime	1.44098834995009	Value	NonEmotional	very
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.646609255155273	Attributive	NoPrime	-1.22709041023302	Other	NegativeEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-0.599286542078533	Value	PositiveEmotional	very
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Predicative	NoPrime	0.950163629861151	Value	NonEmotional	other
funny	PAKEHA	Woman	20-29	NoUniversity	OTHER	-0.159567767052248	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	OTHER	-0.55261934915847	Attributive	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	OTHER	-0.55261934915847	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	OTHER	-0.591072855571011	Attributive	NoPrime	-0.915422144495216	HumanPropensity	NonEmotional	very
cool	PAKEHA	Woman	20-29	NoUniversity	OTHER	-0.223652411932838	Predicative	Prime	-0.484222363375533	PhysicalProperty	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	University	ENGLISH	0.109584115467313	Attributive	NoPrime	0.437979032830152	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	OTHER	-0.612434403864541	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	OTHER	-0.55261934915847	Attributive	Prime	-0.832484728149924	HumanPropensity	NonEmotional	other
nice	PAKEHA	Woman	40-49	University	ENGLISH	-0.285892340039511	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	very
funny	PAKEHA	Man	50-59	University	ENGLISH	-0.589794698002843	Predicative	NoPrime	-0.332296725849063	HumanPropensity	NonEmotional	very
other	PAKEHA	Man	50-59	University	ENGLISH	-0.283544518690891	Attributive	Prime	1.03049939001954	Dimension	NonEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.636470111609203	Predicative	NoPrime	0.479523451187299	Position	NonEmotional	other
other	PAKEHA	Man	50-59	University	ENGLISH	-0.625129862546947	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Man	50-59	University	ENGLISH	-0.636909761552863	Predicative	Prime	0.351485919710385	HumanPropensity	NonEmotional	very
other	PAKEHA	Man	50-59	University	ENGLISH	-0.648685128085134	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Man	50-59	University	ENGLISH	-0.542679634452824	Predicative	NoPrime	-0.702183487403377	Difficulty	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.550615995806944	Predicative	NoPrime	0.0107594941583049	Difficulty	NonEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.486223142718427	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	50-59	University	ENGLISH	-0.578014798996927	Attributive	NoPrime	-0.00869146120464167	PhysicalProperty	NonEmotional	very
nice	PAKEHA	Woman	50-59	University	ENGLISH	-0.0715289989526239	Attributive	NoPrime	1.05120897586311	Value	NonEmotional	other
other	PAKEHA	Woman	50-59	University	ENGLISH	-0.61334996354103	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Man	30-39	NoUniversity	ENGLISH	-0.636533566240247	Attributive	NoPrime	0.909898269576643	Other	NonEmotional	other
other	PAKEHA	Man	30-39	NoUniversity	ENGLISH	-0.645462539322838	Predicative	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
interesting	PAKEHA	Man	20-29	University	ENGLISH	-0.438672961698393	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	very
other	PAKEHA	Man	20-29	University	ENGLISH	-0.660564741511262	Attributive	NoPrime	-0.438871808892328	Other	NegativeEmotional	other
good	PAKEHA	Man	20-29	University	ENGLISH	2.08391150576404	Predicative	NoPrime	1.4552668737713	Value	PositiveEmotional	very
other	PAKEHA	Man	20-29	University	ENGLISH	-0.60217288353003	Attributive	NoPrime	0.0960924984154394	Value	NegativeEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.600699829595085	Attributive	NoPrime	0.0451832416675302	Value	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.640068895684115	Attributive	NoPrime	1.39041408684371	Value	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.627196670529516	Attributive	NoPrime	-1.22709041023302	Difficulty	NonEmotional	very
bad	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.0829825598560295	Predicative	NoPrime	0.980038375160583	Value	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.643264289604535	Attributive	NoPrime	-0.268021055005313	Dimension	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.575644315280077	Attributive	NoPrime	-0.710356997453548	HumanPropensity	NonEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.29671257589404	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.655157500451601	Predicative	NoPrime	0.206004100015858	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	very
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.59534244574553	Predicative	NoPrime	0.19306051400026	Value	NonEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	NoPrime	-0.118728167976872	Value	NonEmotional	other
